comments,sub_title,downs,isexpert,user_name,quality_score,created_at,digg,recommend,title,type,url,sourcetype,id,tag,category,strategy,views,desc,nickname,category_id,strategy_id,summary,shown_offset,shown_time,user_url,avatar
2,,0,0,hebtu666,0,1天前,6,false,关于Java中String的问题,blog,https://blog.csdn.net/hebtu666/article/details/102921584,0,102921584,,,其它,431,"String对象的两种创建方式：Stringstr1=""abcd"";//先检查字符串常量池中有没有""abcd""，如果字符串常量池中没有，则创建一个，然后str1指向字符串常量池中的对象，如果有，则直接将str1指向""abcd""""；Stringstr2=newString(""abcd"");//堆中创建一个新的对象Stringstr3=newString(""a...",hebtu666,none,u_c_null,String对象的两种创建方式：Stringstr1=&quot;abcd&quot;;//先检查字符串常量池中有没有&quot;abcd&quot;，如果字符串常量池中没有，则创建一个，然后str1指向字符串常量池中的对象，如果有，则直接将str1指向&quot;abcd&quot;&quot;；Stringstr2=newString(&quot;abcd&quot;);//堆中创建一个新的对象Stringstr3=newString(&quot;a...,1573106449,1573106449,https://blog.csdn.net/hebtu666,https://profile.csdnimg.cn/B/8/2/1_hebtu666
1,,0,0,qq_37338761,0,1天前,2,false,SpringBoot知识体系（六）&mdash;&mdash;监控与邮件提醒,blog,https://blog.csdn.net/qq_37338761/article/details/102911261,0,102911261,,,其它,1484,简述利用spring框架中的任务注解@Scheduled定时执行任务，监控某个服务，并把其状态通过邮件发送给管理员。发邮件使用springboot的JavaMailSender类。这是一个很通用的工具接口，在springboot中只需要引入一个maven依赖，无需任何配置就可以从容地进行开发工作，简单快捷高效。以监控Elasticsearch集群的健康状态为例：添加maven依赖确保先增...,对梦想的牵挂,none,u_c_null,简述利用spring框架中的任务注解@Scheduled定时执行任务，监控某个服务，并把其状态通过邮件发送给管理员。发邮件使用springboot的JavaMailSender类。这是一个很通用的工具接口，在springboot中只需要引入一个maven依赖，无需任何配置就可以从容地进行开发工作，简单快捷高效。以监控Elasticsearch集群的健康状态为例：添加maven依赖确保先增...,1573106449,1573106449,https://blog.csdn.net/qq_37338761,https://profile.csdnimg.cn/8/2/4/1_qq_37338761
10,,0,0,lianghecai52171314,0,2天前,10,false,基于过滤器链的『权限验证及乱码问题』的标准解决方案,blog,https://blog.csdn.net/lianghecai52171314/article/details/102910131,0,102910131,,,其它,144,"综合示例：权限验证+解决乱码前置课程项目目录结构：第一步：用户登录页面login.jsp&lt;%@pagecontentType=""text/html;charset=UTF-8""language=""java""%&gt;&lt;html&gt;&lt;head&gt;&lt;title&gt;login&lt;/title&gt;&lt;metah...",梁云亮,none,u_c_null,综合示例：权限验证+解决乱码前置课程项目目录结构：第一步：用户登录页面login.jsp&amp;lt;%@pagecontentType=&quot;text/html;charset=UTF-8&quot;language=&quot;java&quot;%&amp;gt;&amp;lt;html&amp;gt;&amp;lt;head&amp;gt;&amp;lt;title&amp;gt;login&amp;lt;/title&amp;gt;&amp;lt;metah...,1573106449,1573106449,https://blog.csdn.net/lianghecai52171314,https://profile.csdnimg.cn/3/2/3/1_lianghecai52171314
6,,0,0,until_tl,0,2天前,4,false,java代码实现导出或者下载xml、word、pdf、excel功能,blog,https://blog.csdn.net/until_tl/article/details/102912345,0,102912345,,,其它,313,java代码实现导出或者下载xml、word、pdf、excel功能写在前面：将用户操作日志以xml、word、pdf、excel格式的文件导出。1、导出xml导出xml使用JAXB的注解实现，实体如下importjavax.xml.bind.annotation.*;importjava.util.List;@XmlAccessorType(XmlAccessType.PR...,温柔一袋,none,u_c_null,java代码实现导出或者下载xml、word、pdf、excel功能写在前面：将用户操作日志以xml、word、pdf、excel格式的文件导出。1、导出xml导出xml使用JAXB的注解实现，实体如下importjavax.xml.bind.annotation.*;importjava.util.List;@XmlAccessorType(XmlAccessType.PR...,1573106449,1573106449,https://blog.csdn.net/until_tl,https://profile.csdnimg.cn/E/4/0/1_until_tl
0,,0,0,qq_36511401,0,2天前,1,false,图像处理  中值滤波,blog,https://blog.csdn.net/qq_36511401/article/details/102907918,0,102907918,,,其它,857,1、选择一张椒盐噪声比较明显的图片。椒盐噪声，椒盐噪声又称脉冲噪声，它随机改变一些像素值，是由图像传感器，传输信道，解码处理等产生的黑白相间的亮暗点噪声。椒盐噪声往往由图像切割引起。2、代码。生成模版半径分别是3、5和7的图片。packagecom.zxj.reptile.test.mnist;importcom.zxj.reptile.utils.image.Image...,@一头雾水@,none,u_c_null,1、选择一张椒盐噪声比较明显的图片。椒盐噪声，椒盐噪声又称脉冲噪声，它随机改变一些像素值，是由图像传感器，传输信道，解码处理等产生的黑白相间的亮暗点噪声。椒盐噪声往往由图像切割引起。2、代码。生成模版半径分别是3、5和7的图片。packagecom.zxj.reptile.test.mnist;importcom.zxj.reptile.utils.image.Image...,1573106449,1573106449,https://blog.csdn.net/qq_36511401,https://profile.csdnimg.cn/C/B/6/1_qq_36511401
0,,0,0,qq_34928194,0,2天前,0,false,springboot整合websocket,blog,https://blog.csdn.net/qq_34928194/article/details/102911194,0,102911194,,,其它,249,使用websocket建立长连接，实现服务端向客户端发送消息1.依赖&lt;dependency&gt;&lt;groupId&gt;org.springframework.boot&lt;/groupId&gt;&lt;artifactId&gt;spring-boot-starter-websocket&lt;/artifactId&gt;&lt;/dep...,自挂东南只,none,u_c_null,使用websocket建立长连接，实现服务端向客户端发送消息1.依赖&amp;lt;dependency&amp;gt;&amp;lt;groupId&amp;gt;org.springframework.boot&amp;lt;/groupId&amp;gt;&amp;lt;artifactId&amp;gt;spring-boot-starter-websocket&amp;lt;/artifactId&amp;gt;&amp;lt;/dep...,1573106449,1573106449,https://blog.csdn.net/qq_34928194,https://profile.csdnimg.cn/2/2/E/1_qq_34928194
18,,0,0,weixin_43570367,0,4天前,16,false,经典算法（4）一文搞懂什么是 快速排序,blog,https://blog.csdn.net/weixin_43570367/article/details/102880632,0,102880632,,,其它,2062,目录一、快速排序介绍二、快速排序的算法思想三、快速排序的实现过程四、代码实现一、快速排序介绍百度百科是这样介绍快速排序的：二、快速排序的算法思想将小于基准点的元素放到基准点的左边，将大于基准点的元素放到基准点的右边。经过过一趟排序将要排序的数据分割成独立的两部分，其中一部分的所有数据都比另外一部分的所有数据小，然后再按此方法对这两部分数据分别进行快速排序，整个排序过程可以递归进行，让所有...,扬帆向海 ,none,u_c_null,目录一、快速排序介绍二、快速排序的算法思想三、快速排序的实现过程四、代码实现一、快速排序介绍百度百科是这样介绍快速排序的：二、快速排序的算法思想将小于基准点的元素放到基准点的左边，将大于基准点的元素放到基准点的右边。经过过一趟排序将要排序的数据分割成独立的两部分，其中一部分的所有数据都比另外一部分的所有数据小，然后再按此方法对这两部分数据分别进行快速排序，整个排序过程可以递归进行，让所有...,1573106449,1573106449,https://blog.csdn.net/weixin_43570367,https://profile.csdnimg.cn/5/C/1/1_weixin_43570367
0,,0,0,Houke_Zou,0,1天前,5,false,【Java】JVM的内存结构,blog,https://blog.csdn.net/Houke_Zou/article/details/102921666,0,102921666,,,其它,125,JVM内存结构剖析持续更新,可可347,none,u_c_null,JVM内存结构剖析持续更新,1573106449,1573106449,https://blog.csdn.net/Houke_Zou,https://profile.csdnimg.cn/4/2/0/1_houke_zou
0,,0,0,b521626,0,1天前,5,false,Java多线程面试题之如何让主线程等子线程执行完之后再执行,blog,https://blog.csdn.net/b521626/article/details/102926773,0,102926773,,,其它,272,问题描述现在有一个主线程X，和两个子线程A和B，A和B之间没有依赖关系且两者的执行时间不确定，现在要求如下：1：不限制A和B执行顺序的2：主线程X需要在子线程A和B执行完成之后再执行方案11）思路使用join()方法实现2）代码实现先定义一个线程A，代码如下：publicclassThreadAimplementsRunnable{`publicvoidr...,IT_Publish,none,u_c_null,问题描述现在有一个主线程X，和两个子线程A和B，A和B之间没有依赖关系且两者的执行时间不确定，现在要求如下：1：不限制A和B执行顺序的2：主线程X需要在子线程A和B执行完成之后再执行方案11）思路使用join()方法实现2）代码实现先定义一个线程A，代码如下：publicclassThreadAimplementsRunnable{`publicvoidr...,1573106449,1573106449,https://blog.csdn.net/b521626,https://profile.csdnimg.cn/C/A/2/1_b521626
9,,0,0,ym15229994318ym,0,4天前,15,false,我的java基础学习易错点和易忘点总结（一）,blog,https://blog.csdn.net/ym15229994318ym/article/details/102875756,0,102875756,,,其它,1143,一.继承A:子类只能继承父类所有非私有的成员(成员方法和成员变量)B:子类不能继承父类的构造方法，但是可以通过super关键字去访问父类构造方法。二.继承中构造方法的关系	A:子类中所有的构造方法默认都会访问父类中空参数的构造方法	B:为什么呢?		因为子类会继承父类中的数据，可能还会使用父类的数据。		所以，子类初始化之前，一定要先完成父类数据的初始化。				注意：子类每一...,NULL_YM,none,u_c_null,一.继承A:子类只能继承父类所有非私有的成员(成员方法和成员变量)B:子类不能继承父类的构造方法，但是可以通过super关键字去访问父类构造方法。二.继承中构造方法的关系	A:子类中所有的构造方法默认都会访问父类中空参数的构造方法	B:为什么呢?		因为子类会继承父类中的数据，可能还会使用父类的数据。		所以，子类初始化之前，一定要先完成父类数据的初始化。				注意：子类每一...,1573106449,1573106449,https://blog.csdn.net/ym15229994318ym,https://profile.csdnimg.cn/3/B/1/1_ym15229994318ym
